Order Id,Company Id,Company Name,Date,Order Value,Converted
6C1QUA4OZ453LBOL,ALVGMW5F037W7QUQ,Coastal Axioms,2017-01-21,6359,0
ZLX7LO2J4EKDS9PR,ALVGMW5F037W7QUQ,Coastal Axioms,2018-05-31,7972,0
XERK4BICT8DWNIE1,ALVGMW5F037W7QUQ,Coastal Axioms,2016-04-29,540,0
33M0LQNN4ZEDC24W,ALVGMW5F037W7QUQ,Coastal Axioms,2017-12-28,7632,0
JFPTEFQKBOTXJJX9,ALVGMW5F037W7QUQ,Coastal Axioms,2016-10-19,5429,0
2S0D4KAGN2MOMK6N,ALVGMW5F037W7QUQ,Coastal Axioms,2016-07-17,3846,0
5U3F0W42UQH7CZGX,ALVGMW5F037W7QUQ,Coastal Axioms,2018-10-04,267,0
IXWGE09JZXXK40SZ,ALVGMW5F037W7QUQ,Coastal Axioms,2018-09-12,7614,0
W1AN9XQMPG1C1K8N,ALVGMW5F037W7QUQ,Coastal Axioms,2014-01-08,4803,0
J3Z0NCM67VT522FS,ALVGMW5F037W7QUQ,Coastal Axioms,2014-09-20,744,1
3WCBSYB7UH3R4FKO,ALVGMW5F037W7QUQ,Coastal Axioms,2016-05-18,5229,0
EA3J9SGYMLVHW8YB,CV7H60NDCNOSDVRV,Dominican Painter,2015-01-24,6316,0
TO4OIHH1NT8EZXEE,CV7H60NDCNOSDVRV,Dominican Painter,2014-12-17,5077,1
A8CYCVUF4L56VEAZ,CV7H60NDCNOSDVRV,Dominican Painter,2017-02-06,5365,0
354R8IRTQRIR23AC,CV7H60NDCNOSDVRV,Dominican Painter,2018-08-16,1462,0
LL3HC0OLWHJUC2PD,CV7H60NDCNOSDVRV,Dominican Painter,2014-08-06,3194,0
HUGRV0NSJ34I2SFE,CV7H60NDCNOSDVRV,Dominican Painter,2014-06-07,8989,0
NV92AZS7IAMWM79C,CV7H60NDCNOSDVRV,Dominican Painter,2015-10-03,774,1
AYSPDEXCHPVYGIUQ,CV7H60NDCNOSDVRV,Dominican Painter,2017-10-07,8669,0
2IQUS9938BJJUHGB,CV7H60NDCNOSDVRV,Dominican Painter,2016-01-30,8815,0
H15HB4LL8WHYW5ML,CV7H60NDCNOSDVRV,Dominican Painter,2018-01-31,6209,0
5BPQ60ODFFOJK98S,CV7H60NDCNOSDVRV,Dominican Painter,2017-04-04,7690,1
00IB1RZYN9757Z89,CV7H60NDCNOSDVRV,Dominican Painter,2014-08-14,398,0
6HLKX7VSF9YTZDOP,CV7H60NDCNOSDVRV,Dominican Painter,2017-04-24,2248,0
J7BB173EBR57FC35,CV7H60NDCNOSDVRV,Dominican Painter,2016-08-15,1923,0
FWUH1IYJM3390NNL,CV7H60NDCNOSDVRV,Dominican Painter,2018-01-11,1669,0
9I067R6N75OE3I62,CV7H60NDCNOSDVRV,Dominican Painter,2016-05-12,8577,0
2UWVQ4PHWI0P2VHD,CV7H60NDCNOSDVRV,Dominican Painter,2014-05-12,683,0
I6GHYOBG80JFW8Z0,CV7H60NDCNOSDVRV,Dominican Painter,2018-04-11,6417,0
RCRKLU82MME9MKG2,CV7H60NDCNOSDVRV,Dominican Painter,2018-09-30,348,0
ITW7VWGVR7KC1P2K,CV7H60NDCNOSDVRV,Dominican Painter,2015-04-19,1507,0
CZZWR337WHHMP80F,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2015-12-13,2862,0
N0WFQJ1PDCX7EAT8,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2016-01-10,951,1
YGOHB2ZXO120T5OC,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2016-04-18,7671,0
2Z1PF485790NYZXY,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2017-01-14,6403,0
439NIJHX7X8IMB6M,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2017-04-01,945,0
NXUGVR8EDGQ06Y7Q,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2014-03-20,9945,0
0X7JSCRST5H0LL8R,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2015-05-28,2316,0
JTS84L12RUY8PUFA,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2017-11-07,6038,0
2WXOZC9N1PE1EHGR,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2017-01-11,4031,0
CT1VDYQFUWHOHV2W,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2015-05-22,7883,0
4GTC0AAJH4XUL8Z3,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2017-11-02,3999,0
9H8RK8X5JZGLR4PJ,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2018-07-26,5067,0
KKRZ84BKWEC7VIIL,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2014-11-06,9377,0
R5CIX5YQV99M1O3W,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2015-02-08,1919,0
5D8TTDQRHNDOWYK2,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2016-07-25,1118,0
DJ9VXCP1SUDZV2I1,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2018-12-03,7338,1
CGFH4AO6SGR44721,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2018-05-09,812,1
Q7BBPV40FUUR1819,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2018-12-11,7986,1
M2TKNMYNTTUN2IH6,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2017-03-14,6332,0
3JLYPK9R4GP0YY32,ETQ6T5C5FWTB1XKE,Medico-Military Theocracy,2014-07-09,3826,0
W91L5KXQ3LU8OP2L,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2018-07-04,5939,0
Q57UPAVNSDR0MY19,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2017-11-26,6973,0
EV8GH766FEXOD7JK,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2018-01-13,1982,0
BXS0R1AXOSIO43JO,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2016-02-06,2812,0
45J9H6761DWITEBW,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2018-03-09,5881,1
IZ5RF1CL1L94U4DS,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2015-10-10,640,0
G36KLEX12B1RBVP1,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2016-04-11,823,0
IH8V0D214GH91QCM,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2016-11-08,3604,0
IZCOA3M3M4F0UMWC,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2014-08-21,8896,0
A8BL0YRD6W95KXTH,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2016-08-15,1945,0
MT92SP65Q23NGGIN,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2015-02-03,3621,0
PQLQTUP9CBEAVMCP,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2014-03-25,5034,0
PO7YKJXC2ZGHB3QB,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2014-07-12,7279,0
HDG3OL09CTKIMX59,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2017-01-21,2082,1
RI3LJH47YQBLETBE,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2017-11-04,982,1
UMKNO8W946J09R43,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2015-02-23,1723,1
1HD5OMQR4JXGLBWC,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2014-07-29,1728,0
0FST0AFY08WJ7ISI,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2015-06-16,4733,0
SKIVJS5NJ5JE1SW4,RJ1ZJFQE3S4QQTES,Counter-Balanced Alumnae,2015-06-25,6312,0
O2MYS9DJB0SUB2ZM,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2016-12-01,183,0
CS39LDXAPHUHRTZN,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2014-11-07,8228,0
Q0PCSB1P6T085ERA,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2014-11-23,179,0
UED2XINZON9NVXI8,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2016-11-25,3804,0
GTO2X2S17XO4KXRZ,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2016-01-06,7084,0
FJZIU55CH5I9JOGI,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2018-05-02,4605,0
CELZ3U3K338HJF5S,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2014-12-14,2535,0
L110GNE4ROOIDNST,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2015-05-19,1429,1
7DLXJUZE8O3S0BJP,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2014-06-20,1532,0
3QDGMXP2LW8W0KBF,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2014-10-30,9125,1
KVIEPGVA6PFY1OKJ,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2015-07-12,7896,1
QYRUMF3RHC58KH0I,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2014-05-06,3187,0
H9IODIDBRK87431H,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2015-06-07,1766,0
GWXXBFNUVJMME0SS,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2015-08-10,6889,0
E9JAS6RLVXPWCMRC,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2018-01-30,4703,0
MP2OTM7PPT1VX5JU,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2018-01-31,6971,0
TYI9LITKHK8HVSDH,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2018-11-12,6801,0
UZIM6SZ4EHLQR6IP,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2014-03-02,8769,0
QEX2GJ65GMOUBA3C,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2016-06-06,7630,1
49FJU82PLNS6JNFV,C3P2TGA4OJZWGV9K,Chest-Back-Lat-Shoulder Beliefs,2018-06-12,4208,0
X2H8748LF7UES8V7,IFF062LQEKZ087A7,Smoky Consistence,2017-06-17,7912,1
NYO9VQECYRUWMINE,IFF062LQEKZ087A7,Smoky Consistence,2018-02-10,3561,0
K3THZSG3BLW34HEL,IFF062LQEKZ087A7,Smoky Consistence,2014-08-24,3371,0
UAA96VMQVSSXQV1K,IFF062LQEKZ087A7,Smoky Consistence,2014-04-16,9928,0
2MVMGFNQZE95MTY1,IFF062LQEKZ087A7,Smoky Consistence,2016-09-08,9341,0
ZN28O2GKAEB0ZBO8,IFF062LQEKZ087A7,Smoky Consistence,2016-10-15,3093,0
05Q5WFY3EQ2XCUE1,IFF062LQEKZ087A7,Smoky Consistence,2017-06-03,1664,0
804A9UMX2WC72T0C,IFF062LQEKZ087A7,Smoky Consistence,2015-12-26,296,0
QYEW4E8QBPCPKYVJ,IFF062LQEKZ087A7,Smoky Consistence,2016-08-10,8157,0
EZG1K1N3HR1ZUL4L,IFF062LQEKZ087A7,Smoky Consistence,2014-01-01,992,0
9G41SJEU99JIG1P4,IFF062LQEKZ087A7,Smoky Consistence,2016-06-20,7925,0
43DO4S4B66K4CYT3,IFF062LQEKZ087A7,Smoky Consistence,2016-09-24,5723,0
18MJF3SL96YYZ8HD,IFF062LQEKZ087A7,Smoky Consistence,2015-12-25,2181,0
UA889TK5TC6PEMSG,IFF062LQEKZ087A7,Smoky Consistence,2014-07-22,6637,1
4XBWYAZJ2XU9ELMP,IFF062LQEKZ087A7,Smoky Consistence,2017-02-25,8960,1
P3P5KKSM6450CLTS,IFF062LQEKZ087A7,Smoky Consistence,2018-07-29,4356,0
GD8MKJ7AS5HQYIT0,IFF062LQEKZ087A7,Smoky Consistence,2017-05-06,8394,0
4C1ZJTXV5E25VGBA,IFF062LQEKZ087A7,Smoky Consistence,2018-03-03,1329,1
SXOQT5ZQ4MFO1OF6,IFF062LQEKZ087A7,Smoky Consistence,2015-04-19,5150,0
I6A80548VM27RWFP,IFF062LQEKZ087A7,Smoky Consistence,2014-03-29,6914,1
PLYM74XTHZ7JFZRG,IFF062LQEKZ087A7,Smoky Consistence,2018-05-14,7265,1
1V5F566XVZZC15R6,IFF062LQEKZ087A7,Smoky Consistence,2015-10-26,518,0
7VH6IVWMB0KWATOI,IFF062LQEKZ087A7,Smoky Consistence,2015-03-13,3517,0
M8FL0H70ODAB7UJ3,IFF062LQEKZ087A7,Smoky Consistence,2015-04-14,6142,0
VGR3X6H4CEKVT4C4,IFF062LQEKZ087A7,Smoky Consistence,2017-09-06,2775,0
POEXQD3JJGJ1SFLD,IFF062LQEKZ087A7,Smoky Consistence,2017-06-16,7873,0
E1LNJBCCKLQN215Q,IFF062LQEKZ087A7,Smoky Consistence,2018-08-24,1637,0
3L1Z25MP3D2V1QYL,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2015-11-26,2524,0
BNY4W97JQY7WJLU7,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2015-09-29,4781,0
WPYDC3AKGTY0OUIT,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2017-05-13,1859,1
NEGL0HWI71JVF4VP,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2016-02-06,1600,0
HWB56410FX9ED8A8,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2016-05-06,1588,0
CD6GJL40HXK3WBQR,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2015-03-18,2858,1
HA4F3RKA53BW7OYN,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2015-05-21,3367,1
QZ8COZZ8LKL413WT,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2016-09-10,4459,1
BUPESVF2YZDY96QG,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2017-05-13,1333,0
RB2UNEA9BOPNX4UB,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2014-08-23,6114,0
KYEM0N1D6X1BX3Y7,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2016-12-24,9013,0
KQOZ0QN6NGCGNZWX,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2018-02-25,3268,0
01I2E7SVYLFH0082,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2016-06-06,6003,0
EQK4I5F3CVMCDKAK,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2014-08-23,3891,0
T06F6E5SF6UHQLHP,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2017-06-16,9371,0
6Y6LGULQM703UZC0,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2015-12-11,8667,0
GH31HTXD948G0P3O,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2015-06-18,4689,0
0FK45C3G2KVZCEZD,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2018-03-18,2214,0
H7M48L5O32ZE0SAS,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2018-02-22,9263,0
9AJDXGPC353CTCX2,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2018-08-23,6878,0
3WSLRD274PPH8FNN,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2017-05-11,5460,0
HLPMWSZAOQLIXIR3,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2016-07-18,7385,0
V2PFEAXVBJNJV1ML,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2016-08-23,1740,0
HM7XGL86ZDX3LNUJ,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2015-09-28,470,0
OGCW5YNJBKDG94VX,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2015-06-20,636,1
CXQUJD18A5O69B2Q,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2015-07-28,3689,0
VZ3UZ95FGUWU4KEF,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2016-06-19,3660,0
RRI6ASPAHB5TGNOM,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2015-02-20,7801,1
U2T3M9U8P677BL48,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2018-12-03,8547,0
0ENC82T947QGPTNB,MZ1NDNV8AEI2XHEL,Interchangeable Bard,2016-01-26,4739,0
7IJ222JIEJTD7UGQ,MBN79U9P2WTMXK5A,Eerie Maximilian,2015-08-01,2895,0
KHRULWRDRNW7NP1A,MBN79U9P2WTMXK5A,Eerie Maximilian,2016-01-31,8761,0
Y31IFZNFJXDLZIX1,MBN79U9P2WTMXK5A,Eerie Maximilian,2017-10-21,8340,0
MFKI9VL08L3RKS2I,MBN79U9P2WTMXK5A,Eerie Maximilian,2014-12-18,9137,0
N3DOQTD0JPHDC6R1,MBN79U9P2WTMXK5A,Eerie Maximilian,2014-10-28,3249,0
NS7OMZT6KR98U0QU,MBN79U9P2WTMXK5A,Eerie Maximilian,2014-08-02,8244,0
5AHESJ70MCITDH4D,MBN79U9P2WTMXK5A,Eerie Maximilian,2017-03-03,3256,0
NH5W0CAT6IZ5F6XS,MBN79U9P2WTMXK5A,Eerie Maximilian,2016-06-02,4387,0
IOH8L98RRYDWM2SK,MBN79U9P2WTMXK5A,Eerie Maximilian,2014-02-25,9669,0
IJIBA69LI7CBV6KD,MBN79U9P2WTMXK5A,Eerie Maximilian,2015-08-30,6323,1
W3WZBMLSUE5T2BRM,9UB7H4QOYB9UCBB1,Elemental Cottage,2015-08-16,8292,0
79CSDK94CNINY9F5,9UB7H4QOYB9UCBB1,Elemental Cottage,2018-12-23,2740,0
6JAO31T59ABTBBLX,9UB7H4QOYB9UCBB1,Elemental Cottage,2018-10-23,5026,0
ZD8D5HEVQVTSCPZL,9UB7H4QOYB9UCBB1,Elemental Cottage,2015-08-08,659,0
50NU8SVJL8YQ565Q,9UB7H4QOYB9UCBB1,Elemental Cottage,2017-12-20,280,0
WA6HJ3F8GL3VVRDU,9UB7H4QOYB9UCBB1,Elemental Cottage,2016-01-28,8967,1
WAA35EVKOG2RKOVX,9UB7H4QOYB9UCBB1,Elemental Cottage,2018-04-27,4588,1
L7NFXHSWK7TATFZM,9UB7H4QOYB9UCBB1,Elemental Cottage,2018-07-21,6619,0
MM8I5XFRBFWCRE9I,9UB7H4QOYB9UCBB1,Elemental Cottage,2015-03-13,162,0
PALJDP0ORTMSHS1X,9UB7H4QOYB9UCBB1,Elemental Cottage,2015-02-02,4170,0
0KA6FPGK8FGA9JOV,9UB7H4QOYB9UCBB1,Elemental Cottage,2016-09-01,8128,0
G3YAU122XYXR5S70,9UB7H4QOYB9UCBB1,Elemental Cottage,2015-11-21,4460,0
B8DT76G070UTB13R,9UB7H4QOYB9UCBB1,Elemental Cottage,2014-11-01,6077,0
4O65NHK6GL0SILSS,9UB7H4QOYB9UCBB1,Elemental Cottage,2017-11-30,372,0
9V2MS84ARUIPKSVM,9UB7H4QOYB9UCBB1,Elemental Cottage,2016-05-13,1003,0
2EPM76GTUPQQBNGY,9UB7H4QOYB9UCBB1,Elemental Cottage,2015-12-12,502,0
R98TNHNW8FWKCJ2R,9UB7H4QOYB9UCBB1,Elemental Cottage,2017-08-27,6862,0
M8NWCQ7XCKVWEQDY,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2016-07-23,5624,0
LVOTAP7I83G9WRZA,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2016-06-06,5765,0
BROF9CH82M5M4CQ3,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2015-12-15,7972,0
3S0SW2Y6UL5CUT99,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2014-07-24,1292,0
0DRHSZZ80LZK4GX5,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2015-05-29,8199,0
Q4Q2D55MDQEXJ213,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2016-09-13,2718,0
UNW1IFFLYSMLBGWV,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2016-04-19,8438,1
J7LSI64QXVGN8YUA,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2016-06-11,4573,0
7WNE6P2MVTQLUW64,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2016-04-09,2588,0
RLLA983L9HEZG4NT,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2016-12-28,1138,1
WJJJTJBFXZLVTB7R,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2018-06-21,5398,0
SXTRY641QGSIWX82,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2014-08-14,9446,0
J30FTRJU85D938KT,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2016-07-29,1384,0
162SXZO2N0IHHIU6,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2014-08-11,3122,0
CV2CMYT5FNH7F0NW,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2016-02-21,8123,0
YKLS3CDX9HXXMKUW,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2018-02-09,8340,0
M3O13F0FMS9X90W8,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2016-10-21,4546,0
IJE3UKO303JOC5FP,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2018-04-18,6404,0
8C6HN8DZC6QZLEYW,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2017-10-27,4588,1
USQKX1P04VRSXFWX,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2014-12-05,7324,1
8MW2H3NG0LJJ8UZY,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2018-03-14,214,1
DOQMNLZZ6FP0FOF8,7BH691ZHZ2KHBWPN,27Th Copernicus-The-Astronomer,2015-11-18,1979,0
7SU3FU02Q2KMR654,YYM4E9Z1MNPLCSIS,Portentous Jackass,2015-11-19,6143,0
667UVW2YILWAFAU4,YYM4E9Z1MNPLCSIS,Portentous Jackass,2018-04-30,9206,0
LJBTYGI8N0Z5G4VH,YYM4E9Z1MNPLCSIS,Portentous Jackass,2014-01-28,6217,1
NR5SXTL9VT0MDUN5,YYM4E9Z1MNPLCSIS,Portentous Jackass,2016-12-03,3114,0
N9Z90284V41875OZ,YYM4E9Z1MNPLCSIS,Portentous Jackass,2016-03-03,8034,0
YZ4IR0DXSNQEEI2Q,YYM4E9Z1MNPLCSIS,Portentous Jackass,2017-05-31,9160,0
POKJRMAOXPQPEXRR,YYM4E9Z1MNPLCSIS,Portentous Jackass,2014-11-03,8406,0
ID6O85WS6RB0KHUB,YYM4E9Z1MNPLCSIS,Portentous Jackass,2018-11-27,6963,0
37BSZIV12BY0KQIS,YYM4E9Z1MNPLCSIS,Portentous Jackass,2016-08-14,3057,0
GDK87V5D0VJ9AD20,YYM4E9Z1MNPLCSIS,Portentous Jackass,2018-08-02,9956,1
QWYP4PQPHJKFMULL,YYM4E9Z1MNPLCSIS,Portentous Jackass,2015-03-14,1573,0
PHRAJZ2AD26U8T0O,YYM4E9Z1MNPLCSIS,Portentous Jackass,2015-07-05,7514,0
0819E227EBH7VGUR,YYM4E9Z1MNPLCSIS,Portentous Jackass,2015-06-25,9995,0
N67WY0UZNKPJV3WW,YYM4E9Z1MNPLCSIS,Portentous Jackass,2014-09-18,7863,0
EF3XBTUR4Q8VSQ05,YYM4E9Z1MNPLCSIS,Portentous Jackass,2015-10-03,2558,0
6DAUIDQ9NO9AX5JX,YYM4E9Z1MNPLCSIS,Portentous Jackass,2017-10-05,8608,0
9B981B09U29C8V45,1W11JA1RFRGE2DIN,Orange Soldiery,2017-11-03,5941,0
81415N64DMD4UU6J,1W11JA1RFRGE2DIN,Orange Soldiery,2014-09-27,5998,0
DQ6N03MTLGBEKMI6,1W11JA1RFRGE2DIN,Orange Soldiery,2015-06-30,3280,0
TKRPNE4X6BGBZEFI,1W11JA1RFRGE2DIN,Orange Soldiery,2014-01-03,9584,0
95ZAFTBVYLPTEIFX,1W11JA1RFRGE2DIN,Orange Soldiery,2015-12-07,3051,0
O8NIIJ5WQGD6QE84,1W11JA1RFRGE2DIN,Orange Soldiery,2014-10-05,252,0
SB5V0N1ZVXJG710K,1W11JA1RFRGE2DIN,Orange Soldiery,2017-01-31,8933,0
VKE5N1LN19VUJYEE,1W11JA1RFRGE2DIN,Orange Soldiery,2016-03-17,8644,0
5T0QEIOZB25R8WWU,1W11JA1RFRGE2DIN,Orange Soldiery,2014-04-14,2793,1
PLLZYEKN0U8WBWIL,1W11JA1RFRGE2DIN,Orange Soldiery,2017-06-03,5538,0
2YTUVU3WM5VPSCN0,1W11JA1RFRGE2DIN,Orange Soldiery,2014-07-14,9642,0
6S2HAGOOPJFRQME6,1W11JA1RFRGE2DIN,Orange Soldiery,2018-01-13,3349,0
9G3Y12CVPH5DL7Y9,1W11JA1RFRGE2DIN,Orange Soldiery,2014-11-14,1446,0
BFE4DN09BHZF5Q9H,1W11JA1RFRGE2DIN,Orange Soldiery,2015-11-28,1647,1
WW3OCZZ38Q36UKLL,1W11JA1RFRGE2DIN,Orange Soldiery,2017-08-01,1941,0
Z4SGV6DHFUI1T9N6,1W11JA1RFRGE2DIN,Orange Soldiery,2018-07-03,2953,0
AO5QL57C9BKPU1Y1,1W11JA1RFRGE2DIN,Orange Soldiery,2014-01-01,1747,0
J8WWHXKDWTTUW8CU,1W11JA1RFRGE2DIN,Orange Soldiery,2014-03-21,9501,0
KZ6Q2U00RNQKNBJQ,1W11JA1RFRGE2DIN,Orange Soldiery,2018-03-17,9889,0
SSSJOBO3O83ISKBZ,1W11JA1RFRGE2DIN,Orange Soldiery,2016-08-18,668,1
5ISYDQ0A1ZFUS6GH,1W11JA1RFRGE2DIN,Orange Soldiery,2018-03-03,664,0
ADS5D8H1F02C9M48,1W11JA1RFRGE2DIN,Orange Soldiery,2017-06-06,7653,0
VB46X10LAX10WE84,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2016-07-18,1063,0
00V6RMPR18BDLF1B,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2015-09-23,2869,1
FJLOH1NZRZ4GDYOW,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2017-03-24,6846,0
ZVY2F64CR2M7SI2K,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2017-12-26,2849,0
4E10RCU540T5WFU0,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2014-04-29,3889,0
K39UYCWFFH3ZHGB1,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2016-02-14,7535,0
N4ZSS964RIP8I1I5,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2014-11-24,8941,0
UN5VQIYVQ1I9868T,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2016-11-27,1881,0
3BTLSTQ2Y65N5OCQ,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2016-05-28,3701,0
C3KA55EVR7NI8GO3,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2017-07-26,8396,0
5SUQCI0FBT2XHPYT,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2018-05-29,199,0
4UCYEO8TACEVHEPH,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2014-08-14,6274,0
6NFJ2S3U78RUHV76,KTI9U04GSPXRPFXE,Semi-Catatonic Immaturity,2015-02-05,6901,0
